tick,timestamp,cell0_load,cell1_load,cell2_load,cell0_throughput,cell1_throughput,cell2_throughput,cell0_ue_count,cell1_ue_count,cell2_ue_count,cell0_avg_sinr,cell1_avg_sinr,cell2_avg_sinr,system_throughput,system_avg_sinr,system_avg_latency_ms,handover_count,handover_rate,packet_loss_rate,is_congested,congestion_level
7512,7512.0,0.43,0.28,0.4,553.4970133316336,299.6082075442158,693.0055913530678,7,5,8,10.52929366325273,7.958203261162865,12.195786483136096,1546.1108122289172,10.55311819068361,22.533409663371213,0,0.0,0.0,0,0.43
7513,7513.0,0.36,0.35,0.4,532.6531875232175,318.2617768299968,694.4759074199085,6,6,8,12.260713990893978,6.586655823280059,12.231841030208118,1545.3908717731229,10.54694735633546,22.55120477417645,1,0.05,0.0,0,0.4
7514,7514.0,0.36,0.35,0.4,531.4757915466082,317.3054034762032,695.9429937143505,6,6,8,12.219940114972752,6.560768060649921,12.267696865777559,1544.724188737162,10.541291198997829,22.56822086169241,0,0.0,0.0,0,0.4
7515,7515.0,0.31,0.4,0.4,511.1182791043107,336.1434153542985,697.4067712969045,5,7,8,14.664470441821788,5.592087435072017,12.303353059360031,1544.6684657555138,10.544689436474666,22.511200896484294,1,0.05,0.0,0,0.4
7516,7516.0,0.31,0.4,0.4,510.4060563029628,335.6839776177383,698.867156814545,5,7,8,14.643350743922037,5.590516550162923,12.338808642195751,1544.9571907352458,10.553041935415832,22.415536373969807,0,0.0,0.0,0,0.4
7517,7517.0,0.31,0.4,0.4,509.7010235440158,335.251345569417,700.3240618523563,5,7,8,14.622486354391047,5.589363691078255,12.374062594066693,1545.2764309657891,10.561523918101829,22.322766079511183,0,0.0,0.0,0,0.4
7518,7518.0,0.31,0.4,0.4,509.0034699869318,334.8463527263824,701.7773922520819,5,7,8,14.601885157988994,5.588635251202125,12.409113829432377,1545.6272149653962,10.57013915919094,22.232926049071246,0,0.0,0.0,0,0.4
7519,7519.0,0.31,0.4,0.4,508.3136863569043,334.46980638861277,703.2270473973111,5,7,8,14.581555038833676,5.588336952193937,12.44396118288273,1546.0105401428284,10.578891166129388,22.146052388816056,0,0.0,0.0,0,0.4
7520,7520.0,0.31,0.4,0.4,507.63196477620306,334.1224863299716,704.672919465087,5,7,8,14.561503876134452,5.588473838475629,12.478603393907303,1546.4273705712617,10.587783170063004,22.062181271024322,0,0.0,0.0,0,0.4
7521,7521.0,0.31,0.4,0.4,506.9585986072358,333.8051434454586,706.1148926438052,5,7,8,14.541739540303187,5.58905027201664,12.513039090982115,1546.8786346964996,10.596818116674466,21.981348938272287,0,0.0,0.0,0,0.4
7522,7522.0,0.31,0.4,0.4,506.29388230651057,333.51849835848844,707.5528423173425,5,7,8,14.522269889420778,5.590069927432785,12.547266774976414,1547.3652229823415,10.605998656947236,21.903591715948174,0,0.0,0.0,0,0.4
7523,7523.0,0.31,0.4,0.4,505.6381112886313,333.26323999315997,708.9866342154721,5,7,8,14.50310276603617,5.591535787427809,12.581284801884157,1547.8879854972633,10.615327137862439,21.828946033119145,0,0.0,0.0,0,0.4
7524,7524.0,0.31,0.4,0.4,504.99158179942924,333.0400241177882,710.4161235307429,5,7,8,14.484245994274303,5.593450138620908,12.61509136488726,1548.4477294479605,10.624805593040797,21.757448451741876,0,0.0,0.0,0,0.4
7525,7525.0,0.31,0.4,0.4,504.3545907972808,332.84947186727817,711.8411540021311,5,7,8,14.465707377227764,5.59581456781725,12.648684475760057,1549.0452166666903,10.634435733347003,21.689135704180142,0,0.0,0.0,0,0.4
7526,7526.0,0.31,0.4,0.4,503.7274358416218,332.6921682532849,713.2615569659777,5,7,8,14.447494694605789,5.598629958794215,12.682061945628263,1549.681161060884,10.644218937480728,21.624044738962176,0,0.0,0.0,0,0.4
7527,7527.0,0.31,0.4,0.4,503.11041498765286,332.5686606724133,714.6771503748872,5,7,8,14.429615700613994,5.6018964896902625,12.715221365098923,1550.3562260349534,10.65415624258466,21.56221277468383,0,0.0,0.0,0,0.4
7528,7528.0,0.31,0.4,0.4,502.50382668618045,332.479457424093,716.0877377855421,5,7,8,14.412078122036524,5.60561363109999,12.748160083782846,1551.0710218958156,10.664248334907265,21.50367736193725,0,0.0,0.0,0,0.4
7529,7529.0,0.31,0.4,0.4,501.90796968752295,332.42502625106306,717.493107316631,5,7,8,14.394889656492058,5.609780144994507,12.780875189235594,1551.826103255217,10.674495540565328,21.448476453120406,0,0.0,0.0,0,0.4
7530,7530.0,0.31,0.4,0.4,505.65622414785844,331.47750688823805,716.3977583698879,5,7,8,14.515492103289976,5.592137299105713,12.761778860172516,1553.5314894059843,10.6908326245785,21.39749158661349,0,0.0,0.0,0,0.4
7531,7531.0,0.31,0.4,0.4,509.4449110957283,330.5486104140614,715.3007232939985,5,7,8,14.637152703288157,5.574620584594194,12.742547882528342,1555.2942448037882,10.707424533441344,21.349332723913218,0,0.0,0.0,0,0.4
7532,7532.0,0.31,0.4,0.4,513.2739231811664,329.63826116745656,714.2023043677557,5,7,8,14.759868266105167,5.557229027955709,12.723185777569306,1557.1144887163787,10.724271537338513,21.303976488731145,0,0.0,0.0,0,0.4
7533,7533.0,0.31,0.4,0.4,517.1431637666971,328.74638353497664,713.1027997914252,5,7,8,14.88363604402959,5.5399617179876275,12.703695958819875,1558.992347093099,10.741373995831017,21.261400374396725,0,0.0,0.0,0,0.4
7534,7534.0,0.31,0.4,0.4,521.0525582409819,327.8729016462865,712.0025039916651,5,7,8,15.00845406948805,5.522817800860184,12.684081737276202,1560.9279638789335,10.758732442583558,21.221582761045592,0,0.0,0.0,0,0.4
7535,7535.0,0.31,0.4,0.4,525.00206782247,327.0177390836498,710.9017079240855,5,7,8,15.134321567285074,5.505796475300853,12.664346326609824,1562.9215148302053,10.776347688820497,21.184502931798804,0,0.0,0.0,0,0.4
7536,7536.0,0.31,0.4,0.4,528.9917062294812,326.180818605182,709.8006993712002,5,7,8,15.261239452960714,5.488896987881681,12.644492848324601,1564.9732242058635,10.794220948328608,21.150141087811996,0,0.0,0.0,0,0.4
7537,7537.0,0.31,0.4,0.4,533.0215596332812,325.3620618815994,708.6997632335608,5,7,8,15.389210929820411,5.472118628400592,12.624524336831005,1567.0833847484412,10.812353987127711,21.118478362070405,0,0.0,0.0,0,0.4
7538,7538.0,0.31,0.4,0.4,537.0918103533859,324.5613892460943,707.5991818119141,5,7,8,15.518242198476116,5.4554607253464,12.604443744402747,1569.2523814113945,10.830749301251368,21.089496831807644,0,0.0,0.0,0,0.4
7539,7539.0,0.31,0.4,0.4,541.2027647999165,323.77871945690555,706.4992350782738,5,7,8,15.648343294110527,5.438922641437566,12.584253945982088,1571.4807193350957,10.849410326423616,21.063179529425472,0,0.0,0.0,0,0.4
7540,7540.0,0.31,0.4,0.4,545.3548862171266,323.0139694720948,705.4002009338736,5,7,8,15.779529068160135,5.422503769224464,12.563957743801438,1573.7690566230951,10.868341683789172,21.03951045179599,0,0.0,0.0,0,0.4
7541,7541.0,0.31,0.4,0.4,549.2071977135382,322.2670542359618,704.3023554520254,5,7,8,15.911820332748949,5.406203526744544,12.543557871790245,1575.7766074015253,10.887549466263923,21.0189036892952,0,0.0,0.0,0,0.4
7542,7542.0,0.31,0.4,0.4,551.2135464310925,321.53788647648304,703.2059731039906,5,7,8,16.045245188057983,5.390021353219706,12.523056999737758,1575.957406011566,10.907041570536496,21.00327309158337,0,0.0,0.0,0,0.4
7543,7543.0,0.38,0.33,0.4,571.5090775335702,301.283192384171,702.1113269660326,6,6,8,13.469965385456442,6.29271972028936,12.502457737183391,1574.9035968837738,10.929788626597096,20.966860543243094,1,0.05,0.0,0,0.4
7544,7544.0,0.38,0.33,0.4,572.1938132204377,300.71138437997826,701.018688905905,6,6,8,13.589390092102251,6.280354951046938,12.481762637008126,1573.9238865063212,10.953628567748005,20.926306233363555,0,0.0,0.0,0,0.4
7545,7545.0,0.38,0.33,0.4,572.8817777130682,300.15650543366854,699.9283297471039,6,6,8,13.70987915664878,6.268125786627291,12.46097419870175,1572.9666128938404,10.97779116246352,20.888280891704685,0,0.0,0.0,0,0.4
7546,7546.0,0.38,0.33,0.4,573.5726993287683,299.6184580031846,698.8405194092583,6,6,8,13.831495115247728,6.2560316349023,12.440094871281557,1572.0316767412107,11.002295973557631,20.852771574590175,0,0.0,0.0,0,0.4
7547,7547.0,0.38,0.33,0.4,574.266302333439,299.0971414721422,697.7555270231423,6,6,8,13.954315137125027,6.244071903622497,12.419127055840097,1571.1189708287236,11.027166934560295,20.819766470266263,0,0.0,0.0,0,0.4
7548,7548.0,0.38,0.33,0.4,574.9623070867124,298.5924519973766,696.6736210188085,6,6,8,14.078433538757077,6.232245995414957,12.398073107699716,1570.2283801028973,11.052433103331495,20.789254920815136,0,0.0,0.0,0,0.4
7549,7549.0,0.38,0.33,0.4,575.6604301876932,298.1042823617563,695.5950691854335,6,6,8,14.203964657256373,6.220553302735418,12.376935338153322,1569.3597817348827,11.078129523258866,20.76122744448071,0,0.0,0.0,0,0.4
7550,7550.0,0.38,0.33,0.4,576.360384621007,297.6325218312787,694.5201387014936,6,6,8,14.331046141192688,6.20899320275985,12.355716015770932,1568.5130451537793,11.104298209494134,20.735675758471942,0,0.0,0.0,0,0.4
7551,7551.0,0.38,0.33,0.4,577.0618799028555,297.1770560154466,693.4490961339408,6,6,8,14.459842732837695,6.197565052200776,12.3344173672524,1567.688032052243,11.130989282412498,20.712592802312894,0,0.0,0.0,0,0.4
7552,7552.0,0.38,0.33,0.4,577.764622226819,296.7377667298887,692.3822074050825,6,6,8,14.590550637297744,6.186268182033019,12.313041577807063,1566.8845963617905,11.158262276922056,20.6919727618123,0,0.0,0.0,0,0.4
7553,7553.0,0.38,0.33,0.4,578.468314609164,296.3145318601747,691.3197377258884,6,6,8,14.72340260328807,6.175101892113626,12.291590791040946,1566.102584195227,11.186187665036886,20.673811093729203,0,0.0,0.0,0,0.4
7554,7554.0,0.38,0.33,0.4,579.172657033444,295.9072252257598,690.2619514944681,6,6,8,14.858673880308556,6.164065445680379,12.270067108332341,1565.3418337536718,11.214848641129617,20.65810455121484,0,0.0,0.0,0,0.4
7555,7555.0,0.38,0.33,0.4,579.8773465941997,295.5157164429741,689.2091121584635,6,6,8,14.99668927180548,6.153158063713072,12.248472587675868,1564.6021751956375,11.244343235725912,20.6448512101151,0,0.0,0.0,0,0.4
7556,7556.0,0.38,0.33,0.4,580.5820776396098,295.1398707859745,688.1614820401045,6,6,8,15.137831579419014,6.142378919141684,12.226809241974905,1563.883430465689,11.274786846358172,20.63405049622098,0,0.0,0.0,0,0.4
7557,7557.0,0.38,0.33,0.4,581.2865419129473,294.7795490445561,687.1193221226433,6,6,8,15.282551838199863,6.131727130885081,12.205079036761019,1563.1854130801466,11.30631530542989,20.62570321355929,0,0.0,0.0,0,0.4
7558,7558.0,0.38,0.33,0.4,581.990428692749,294.4346073777405,686.0828917968804,6,6,8,15.431381889498445,6.12120175770431,12.183283887318254,1562.5079278673697,11.33908864908813,20.619811573818588,0,0.0,0.0,0,0.4
7559,7559.0,0.38,0.33,0.4,582.6934249316228,294.1048971620381,685.0524485664256,6,6,8,15.584950046461254,6.110801791853775,12.161425655188271,1561.8507706600865,11.373295813569817,20.616379227010672,0,0.0,0.0,0,0.4
7560,7560.0,0.38,0.33,0.4,583.8258593368963,295.2211284287337,688.7974000303354,6,6,8,15.535197397499639,6.157386888130932,12.237201745584409,1567.8443877959653,11.402655983922935,20.399377142620388,0,0.0,0.0,0,0.4
7561,7561.0,0.38,0.33,0.4,585.0014150081959,296.34367924393035,692.5643296166324,6,6,8,15.483015106148864,6.203521491243855,12.31327928230603,1573.9094238687587,11.43127269214023,20.19249552182624,0,0.0,0.0,0,0.4
7562,7562.0,0.38,0.33,0.4,586.2206194214095,297.4720921481208,696.3538180105575,6,6,8,15.428641998250093,6.249203663100832,12.389670802926194,1580.046529580088,11.459222019575757,19.995257845690137,0,0.0,0.0,0,0.4
7563,7563.0,0.38,0.33,0.4,587.4839219661231,298.60591403873156,700.1664845356878,6,6,8,15.372362709848119,6.294431600721166,12.466389552095333,1586.2563205405427,11.486594114008918,19.807208761649758,0,0.0,0.0,0,0.4
7564,7564.0,0.38,0.33,0.4,588.7916931804211,299.74469665660854,704.0029890584722,6,6,8,15.314492766933446,6.339203639219167,12.54344951760868,1592.5393788955018,11.513488728889255,19.627913651217103,0,0.0,0.0,0,0.4
7565,7565.0,0.38,0.33,0.4,590.1442249242612,300.88799706058444,707.8640339604065,6,6,8,15.2553648617611,6.383518254457553,12.620865467748938,1598.896255945252,11.540011121965172,19.456958149180668,0,0.0,0.0,0,0.4
7566,7566.0,0.38,0.33,0.4,591.5417314985579,302.03537808850166,711.7503661796718,6,6,8,15.19531686405879,6.427374065374548,12.698652989937749,1605.3274757667314,11.566268474805103,19.293947621853608,0,0.0,0.0,0,0.4
7567,7567.0,0.38,0.33,0.4,591.2767058440061,303.1864088030951,715.6627793243273,6,6,8,15.134681870707468,6.470769835988221,12.776828530734647,1610.1258939714285,11.592366924302564,19.140673793950192,0,0.0,0.0,0,0.4
7568,7568.0,0.38,0.33,0.4,590.6281085331702,304.3406649212005,719.6021158594534,6,6,8,15.073780386314425,6.513704477081379,12.855409437228028,1614.570889313824,11.618409233909954,18.995210059612177,0,0.0,0.0,0,0.4
7569,7569.0,0.38,0.33,0.4,589.9494446849851,305.4977292248112,723.5692693710319,6,6,8,15.012914559190996,6.556177047569702,12.934413999869903,1619.016443280828,11.644493081976172,18.85678184903243,0,0.0,0.0,0,0.4
7570,7570.0,0.38,0.33,0.4,589.2545351029539,306.6571919525999,727.5651869098297,6,6,8,14.95236428003208,6.598186755555804,13.013861496815448,1623.4769139653836,11.670709909402543,18.725057694974424,0,0.0,0.0,0,0.4
7571,7571.0,0.38,0.33,0.4,588.5559389935008,307.8186511705926,731.5908714191903,6,6,8,14.892384882072804,6.639732959071022,13.093772239840181,1627.965461583284,11.697144248279223,18.599723492589185,0,0.0,0.0,0,0.4
7572,7572.0,0.38,0.33,0.4,587.8649375977775,308.9817131208056,735.6473842513301,6,6,8,14.833206153847913,6.680815166507318,13.174167621920894,1632.4940349699132,11.723873444874927,18.48048190109119,0,0.0,0.0,0,0.4
7573,7573.0,0.38,0.33,0.4,587.1915574112467,310.1459925467375,739.7358477777587,6,6,8,14.775032378593501,6.721433036740656,13.255070166585451,1637.073397735743,11.750967691234427,18.367051718923072,0,0.0,0.0,0,0.4
7574,7574.0,0.38,0.33,0.4,586.5446226275542,311.31111299473605,743.8574481005443,6,6,8,14.718043137459127,6.761586378947573,13.336503579157553,1641.7131837228349,11.77849028658503,18.259167241029623,0,0.0,0.0,0,0.4
7575,7575.0,0.38,0.33,0.4,585.9318277841696,312.4767070903609,748.0134378726591,6,6,8,14.662394648127725,6.801275152116163,13.418492800050894,1646.42197274719,11.806498060093523,18.156577606060473,0,0.0,0.0,0,0.4
7576,7576.0,0.38,0.33,0.4,585.35982311264,313.64241678898867,752.2051392374726,6,6,8,14.608221449311804,6.840499464252823,13.501064060301696,1651.2073791391012,11.835041898190067,18.059046140389572,0,0.0,0.0,0,0.4
7577,7577.0,0.38,0.33,0.4,584.8343066157283,314.80789360000887,756.4339468997722,6,6,8,14.555638280156918,6.879259571285691,13.584244939572109,1656.0761471155097,11.864167331261624,17.966349704871455,0,0.0,0.0,0,0.4
7578,7578.0,0.38,0.33,0.4,584.3601182897974,315.97279878407784,760.7013313436134,6,6,8,14.504742038915794,6.917555875665589,13.668064426911908,1661.034248417489,11.893915145139179,17.878278049313256,0,0.0,0.0,0,0.4
7579,7579.0,0.38,0.33,0.4,583.9413331226913,317.1368035230149,765.0088422159886,6,6,8,14.455613735852475,6.95538892466556,13.752552984635269,1666.0869788616944,11.924321992009519,17.794633178767274,0,0.0,0.0,0,0.4
7580,7580.0,0.38,0.33,0.4,583.5813505040605,318.2995890620135,769.3581118999625,6,6,8,14.408320380692878,6.992759408379244,13.837742615757218,1671.2390514660367,11.955420983024522,17.715228734961677,0,0.0,0.0,0,0.4
7581,7581.0,0.38,0.33,0.4,583.2829784912017,319.4608468239577,773.7508593068342,6,6,8,14.362916765189192,7.029668157418771,13.923666935545166,1676.4946846219937,11.987242251000456,17.639889395493007,0,0.0,0.0,0,0.4
7582,7582.0,0.38,0.33,0.4,583.0485119980551,320.6202784957131,778.1888939243926,6,6,8,14.319447117008139,7.066116140312238,14.010361247882734,1681.8576844181607,12.019813476349206,17.56845029280263,0,0.0,0.0,0,0.4
7583,7583.0,0.38,0.33,0.4,582.8798044437935,321.7775960863775,782.6741201678577,6,6,8,14.27794661284878,7.102104460601378,14.09786262732166,1687.3315206980285,12.05316037296371,17.500756454443824,0,0.0,0.0,0,0.4
7584,7584.0,0.38,0.33,0.4,582.7783327377293,322.932521957511,787.2085420922706,6,6,8,14.238442747143447,7.1376343536384645,14.186210007926995,1692.9193967875108,12.087307133405371,17.43666226570791,0,0.0,0.0,0,0.4
7585,7585.0,0.38,0.33,0.4,582.745255714811,324.0847888254966,791.7942685405577,6,6,8,14.200956558552855,7.172707183083052,14.275444280311454,1698.624313080865,12.122276834615352,17.376030955306867,0,0.0,0.0,0,0.4
7586,7586.0,0.38,0.33,0.4,582.7814662937026,325.2341397361947,796.4335188212452,6,6,8,14.165503720319194,7.207324437097214,14.36560839862634,1704.4491248511426,12.15809180667546,17.318734104498446,0,0.0,0.0,0,0.4
7587,7587.0,0.38,0.33,0.4,582.8876377264594,326.3803280121558,801.128629035012,6,6,8,14.132095502874998,7.241487724238965,14.456747499750932,1710.3965947736274,12.194773968034562,17.264651179777253,0,0.0,0.0,0,0.4
7588,7588.0,0.38,0.33,0.4,583.0642643607925,327.5231171726744,805.8820592014747,6,6,8,14.100739618320773,7.275198769052387,14.548909037527835,1716.4694407349416,12.23234513122308,17.213669089036394,0,0.0,0.0,0,0.4
7589,7589.0,0.38,0.33,0.4,582.6479706384155,328.66228082702895,810.6964013787336,6,6,8,14.071440956793595,7.308459407353102,14.642142935665976,1722.006652844178,12.2708272835104,17.166519674240465,0,0.0,0.0,0,0.4
7590,7590.0,0.38,0.33,0.4,577.5666328345305,327.96286069111943,812.2143923572758,6,6,8,13.938194567281485,7.287012099860458,14.676935525425652,1717.7438858829255,12.238336210312841,17.168077194512303,0,0.0,0.0,0,0.4
7591,7591.0,0.38,0.33,0.4,572.4860896233879,327.2616552231471,813.6786277033805,6,6,8,13.80482375661152,7.265425026140633,14.710551069217765,1713.4263725499154,12.205295062512752,17.1717776487176,0,0.0,0.0,0,0.4
7592,7592.0,0.38,0.33,0.4,567.4093497529432,326.5587778419733,815.0885409653679,6,6,8,13.671400252837111,7.243701365504134,14.742980449103325,1709.0566685602846,12.171722665143706,17.17760564193996,0,0.0,0.0,0,0.4
7593,7593.0,0.38,0.33,0.4,562.3392462891022,325.85433113302213,816.4435367635217,6,6,8,13.537991306649175,7.221844021126542,14.774214002097192,1704.637114185646,12.137636199171592,17.185547097128666,0,0.0,0.0,0,0.4
7594,7594.0,0.38,0.33,0.4,557.278439948595,325.14840744856275,817.7429927014243,6,6,8,13.404659776075398,7.199855635280809,14.804241556020024,1700.169840098582,12.103051245814871,17.195589247393446,0,0.0,0.0,0,0.4
7595,7595.0,0.38,0.33,0.4,552.2294233591508,324.4410894869829,818.9862623827573,6,6,8,13.271464234571381,7.17773860405029,14.83305248613317,1695.6567752288913,12.06798184603977,17.207720628386177,0,0.0,0.0,0,0.4
7596,7596.0,0.38,0.33,0.4,547.194526076356,323.73245085087257,820.1726795056522,6,6,8,13.138459098229978,7.155495091518215,14.860635792030145,1691.0996564328807,12.032440573736515,17.221931070896012,0,0.0,0.0,0,0.4
7597,7597.0,0.38,0.33,0.4,542.1759202012643,323.02255658393767,821.3015629819411,6,6,8,13.005694768204036,7.133127043434503,14.886980193792756,1686.500039767143,11.99643862100866,17.238211693790383,0,0.0,0.0,0,0.4
7598,7598.0,0.38,0.33,0.4,537.1756264579665,322.31146368683386,822.3722230038813,6,6,8,12.873217784816937,7.110636200362173,14.912074245954066,1681.8593131486814,11.95998589393536,17.256554897443888,0,0.0,0.0,0,0.4
7599,7599.0,0.38,0.33,0.4,532.1955206054656,321.59922161213643,823.3839679566788,6,6,8,12.741070990215222,7.088024110308896,14.935906467353828,1677.1787101742807,11.923091117098766,17.276954357803127,0,0.0,0.0,0,0.4
7600,7600.0,0.38,0.33,0.4,527.2373400730545,320.88587273875214,824.3361120521416,6,6,8,12.609293696789857,7.065292140851272,14.958465484539722,1672.4593248639483,11.885761945108227,17.29940502124134,0,0.0,0.0,0,0.4
